t,ModAuth,CheckIntBrokerConf,Sniffing,AllTopicSubs,MITM,CheckFWInt,ProgDownload,CheckSysInt,ModParCmd,BlockCmd,ManControl,SpoofRepBF,NonExTopic,MsgFreqBF,ModParRep,BlockRep,MsgFreqBlock,SpoofRepInfo,MsgFreqInfo,ManView,Compromise
49.82256919801278,1,0,0.9999999999999999,0,0.9999999999999998,0.99,0.9999999999999999,0,0.8039788023836784,0.6227781158823964,0.9260563667139109,1,0,0,0.99298837439958,0.7047581604359952,0.7006629972272753,0.9158181082569962,0.9075017460918561,0.9999999999999999,1
50.24840312278212,1,0,1,0,1,0.99,0.9999999999999998,0,0.8067612182476432,0.6259907933908502,0.9277267720951212,1,0,0,0.9932869532044242,0.7079012602184367,0.7037432350140679,0.9176104835247676,0.909258273854272,1,1
50.67423704755146,1,0,1,0,1,0.99,1,0,0.8095041392093515,0.629176109557855,0.9293594425962128,1,0,0,0.9935728175108364,0.7110108990379707,0.7067906810572113,0.9193646960827924,0.9109774021611365,1,1
51.1000709723208,0.9999999999999999,0,1,0,1,0.99,1,0,0.8122081258777781,0.6323342974111594,0.9309552306576738,0.9999999999999998,0,0,0.9938465087452935,0.7140874331149265,0.7098056844526277,0.9210815584798939,0.9126599273102961,1,0.9999999999999999
51.52590489709014,1,0,0.9999999999999999,0,0.9999999999999998,0.99,1,0,0.8148737309043532,0.6354655879938891,0.9325149694631449,0.9999999999999999,0,0,0.9941085452784959,0.7171312148773652,0.7127885905798177,0.9227618659643535,0.9143066286450663,1,0.9999999999999999
51.95173882185948,1,0,1,0,1,0.99,0.9999999999999999,0,0.8175014990959169,0.6385702103814499,0.9340394733744384,0.9999999999999998,0,0,0.9943594234071618,0.7201425930014527,0.7157397411414237,0.9244063968522663,0.915918268915221,0.9999999999999998,1
52.37757274662882,1,0,1,0,1,0.99,0.9999999999999998,0,0.8200919675260669,0.6416483916982864,0.9355295383567273,0.9999999999999998,0,0,0.9945996182940111,0.7231219124514017,0.7186594742023736,0.926015912888059,0.9174955946302978,1,0.9999999999999999
52.80340667139816,1,0,1,0,1,0.99,1,0,0.8226456656449306,0.6447003571344968,0.9369859423941294,1,0,0,0.994829584867722,0.7260695145189882,0.7215481242286083,0.927591159597327,0.91903933640538,1,1
53.2292405961675,1,0,0.9999999999999999,0,1,0.99,1,0,0.825163115387373,0.6477263299623083,0.9384094458959047,1,0,0,0.9950497586845686,0.7289857368626469,0.7244060221253938,0.9291328666321601,0.9205502092995168,1,1
53.65507452093684,1,0,1,0,0.9999999999999998,0.99,1,0,0.8276448312796743,0.650726531552409,0.9398007920934759,1,0,0,0.9952605567533592,0.731870913546153,0.7272334952752301,0.9306417481091187,0.9220289131469367,0.9999999999999999,0.9999999999999999
